record_type,state,part_number,revision,description,material,make_buy,manufacturer,cad_classification,source_url,purchase_url,process,finish,notes,mass_kg,volume_mm3,solid_count,face_count,step_schema,step_path,step_size_bytes,step_sha256,brep_path,brep_size_bytes,brep_sha256,source_path,source_sha256,copied_byte_for_byte
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-BOWDEN-SHEATH-UNION-001,A,BOWDEN SHEATH DOUBLE-FERRULE BULKHEAD UNION,316 stainless steel,BUY,Qualified micro-fitting supplier TBD,PROVISIONAL — BLOCKS FINAL RELEASE,,,,,"Exact fitting, ferrule, seal, and rating unresolved.",0.00011083538881864788,13.854423602330986,2,8,AP242,controlled_part_definitions/DF8-R2-BOWDEN-SHEATH-UNION-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,19692,09a5e931f12590ba2fa48dad742f4df109db9bb77aae84ecfca7ffe1da4ef3d1,controlled_part_definitions/DF8-R2-BOWDEN-SHEATH-UNION-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,4178,30828e4b1eb4d838cd103f2d9b85fb7d9dc3fad9695a105016768fa58e0f946d,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-BOWDEN-WIRE-001,A,CONTINUOUS TERMINATED BOWDEN WIRE,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Bowden wire,,Exact cable nipple supplier unresolved.,0.001961427515091197,253.08742130208992,1,9,AP242,controlled_part_definitions/DF8-R2-BOWDEN-WIRE-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,28520,ca1ecdda5e852aafc45090cac5b64a73d1c14237853da6e3e59f1a3d025f8b1c,controlled_part_definitions/DF8-R2-BOWDEN-WIRE-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,9879,470d68112a9138fd6281dbe20830d7cd308939a5c6ed0f432a51959f7866ff6a,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-BOWDEN-WIRE-UNION-001,A,BOWDEN WIRE DOUBLE-FERRULE BULKHEAD UNION,316 stainless steel,BUY,Qualified micro-fitting supplier TBD,PROVISIONAL — BLOCKS FINAL RELEASE,,,,,"Exact fitting, ferrule, seal, and rating unresolved.",1.432566250036947e-05,1.790707812546184,2,8,AP242,controlled_part_definitions/DF8-R2-BOWDEN-WIRE-UNION-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,19688,11f2b449943939a3b978eba99db9a9ed4a54288b5372d3ede82bc8529d8e736f,controlled_part_definitions/DF8-R2-BOWDEN-WIRE-UNION-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,4197,503b562a1d61da7c16a21814cf5041d0574ebb9e7f699d156786cb3e6082ce35,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-BUOY-GORE-01,A,60 L BUOY GORE 1 OF 8,TPU-coated nylon,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Waterjet cut; RF weld 12 mm seams,,,0.05056730964086037,42139.424700716976,1,6,AP242,controlled_part_definitions/DF8-R2-BUOY-GORE-01__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,14961,a85c6e935a8d0af52750cf9fbdd5b067bb272cc91b3365e9a3b9f1963b0498dd,controlled_part_definitions/DF8-R2-BUOY-GORE-01__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,4663,032bafa0119664dcf99eea3c5503455663a463e0382dccc19ac1418a38bd4e8d,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-BUOY-GORE-02,A,60 L BUOY GORE 2 OF 8,TPU-coated nylon,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Waterjet cut; RF weld 12 mm seams,,,0.05056730964085981,42139.42470071651,1,4,AP242,controlled_part_definitions/DF8-R2-BUOY-GORE-02__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,12179,1642489c96903516d661bb9a5524dfb1452314a49d970f38e8944317770f93c2,controlled_part_definitions/DF8-R2-BUOY-GORE-02__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3648,580ec1e52266ed4ee8415281779c5b603d99ca1543a5f1a19f2904d92c5334c5,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-BUOY-GORE-03,A,60 L BUOY GORE 3 OF 8,TPU-coated nylon,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Waterjet cut; RF weld 12 mm seams,,,0.05056730964085981,42139.42470071651,1,4,AP242,controlled_part_definitions/DF8-R2-BUOY-GORE-03__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,12184,3490b4e0e27fa32c8f1fff9daaa19f51a1ee3cd7941a5792cb2bec6c271ecb0e,controlled_part_definitions/DF8-R2-BUOY-GORE-03__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3642,0ce2e09b66bb03e79eb567a289bf97577adc3f71bb76bd20a7f8c64a33ce1ec6,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-BUOY-GORE-04,A,60 L BUOY GORE 4 OF 8,TPU-coated nylon,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Waterjet cut; RF weld 12 mm seams,,,0.05056730964086428,42139.424700720236,1,4,AP242,controlled_part_definitions/DF8-R2-BUOY-GORE-04__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,12120,ee65b7945edf3f291475917cb9032987cfa3c5dbc64c2d81657e0ea800544d62,controlled_part_definitions/DF8-R2-BUOY-GORE-04__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3561,64f452ff2de912d2584bee9029eefa467b9904b4fbfd58fc2feca7931993a09a,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-BUOY-GORE-05,A,60 L BUOY GORE 5 OF 8,TPU-coated nylon,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Waterjet cut; RF weld 12 mm seams,,,0.05056730964086205,42139.42470071837,1,4,AP242,controlled_part_definitions/DF8-R2-BUOY-GORE-05__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,12189,12b05dc6503ab7521b494e8452e3dce6a4ce6d74882381efe3ad4c94e56497a9,controlled_part_definitions/DF8-R2-BUOY-GORE-05__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3643,d8e39625834c8041437fab544c79486d2d888ca3571e1cc23a0cdc173574163d,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-BUOY-GORE-06,A,60 L BUOY GORE 6 OF 8,TPU-coated nylon,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Waterjet cut; RF weld 12 mm seams,,,0.0505673096408654,42139.42470072117,1,4,AP242,controlled_part_definitions/DF8-R2-BUOY-GORE-06__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,12115,189d07ff1edaeaf3d89ad85befce591343f109400c1a1dbfd53518a4830b3560,controlled_part_definitions/DF8-R2-BUOY-GORE-06__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3561,2f0c105f8bf92fa61c0e4d5eed458e70dbe64886f296f50e2fc089d0594e07ba,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-BUOY-GORE-07,A,60 L BUOY GORE 7 OF 8,TPU-coated nylon,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Waterjet cut; RF weld 12 mm seams,,,0.05056730964086205,42139.42470071837,1,4,AP242,controlled_part_definitions/DF8-R2-BUOY-GORE-07__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,12186,0c5e520b40f81fb1618ab514121e36dd9be3f37a69c0c383a8858e03def34086,controlled_part_definitions/DF8-R2-BUOY-GORE-07__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3646,fe411a961aa5ddde7093142a6a4bcb588bb8c0b5d285fbc2f43c62c52795b2b7,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-BUOY-GORE-08,A,60 L BUOY GORE 8 OF 8,TPU-coated nylon,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Waterjet cut; RF weld 12 mm seams,,,0.05056730964086205,42139.42470071837,1,4,AP242,controlled_part_definitions/DF8-R2-BUOY-GORE-08__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,12122,bd317ca6c0026530c6fe6140a8b678d136274c2109dc8e29a3f0cdb0c3e17fe2,controlled_part_definitions/DF8-R2-BUOY-GORE-08__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3560,f9f9276327f816d98b819547f9746d768abe9487a79a31e32363632081ad0e76,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-CARTRIDGE-CARRIER-001,A,FOUR-CARTRIDGE DOUBLE-PLATE CARRIER,7075-T6 aluminum,MAKE,STINGRAY custom,DRAWING_DERIVED,,,5-axis mill,,,0.007803692491254046,2777.1147655708346,2,15,AP242,controlled_part_definitions/DF8-R2-CARTRIDGE-CARRIER-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,46212,e1097eb5a5c34ed7c7cfd7aaf0e025884b96ffe63aaab31179c7150f9e97afba,controlled_part_definitions/DF8-R2-CARTRIDGE-CARRIER-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,10597,fea44e080ab56307f1281dbf3a67e684e03cdab2739ddda2ebebc1b490b38e28,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-COLLECTION-MANIFOLD-001,A,FOUR-PORT COLLECTION MANIFOLD WITH BORED PASSAGES,316 stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,5-axis mill; gun drill; proof test,,,0.09340331950240885,11675.414937801106,1,8,AP242,controlled_part_definitions/DF8-R2-COLLECTION-MANIFOLD-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,26093,579268aaf17457c29f2fe102659dd49800fd16b814704caa5bd7d8faf02e2d80,controlled_part_definitions/DF8-R2-COLLECTION-MANIFOLD-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,6000,98b1b9418e32582d1ed8f27b86706bff286eb5ee429153ee5453a5dbbc85f50e,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-CROSSHEAD-001,A,ONE-PIECE SIX-CLEVIS GUIDED COMMON CROSSHEAD,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,5-axis mill-turn; H900; hone,,,0.012188178597747729,1572.6682061609972,5,213,AP242,controlled_part_definitions/DF8-R2-CROSSHEAD-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,684408,1e9f0f763e3358feaf723000b27a88b044801e4f08b2282fed533f3664266f94,controlled_part_definitions/DF8-R2-CROSSHEAD-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,205048,a553763ab430d0c2279929577bff26b7e0be8fb2034aa15c5274a4359f682fea,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-CROSSHEAD-GUIDE-001,A,CENTRAL DLC CROSSHEAD GUIDE SHAFT,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Centerless grind and DLC,,,0.008975404547599895,1158.1167158193414,1,3,AP242,controlled_part_definitions/DF8-R2-CROSSHEAD-GUIDE-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,7895,e294a009bc7d8387178f56ec6a3ce684d5c8c960395981d5272945cdc3444c99,controlled_part_definitions/DF8-R2-CROSSHEAD-GUIDE-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,1204,061bfd596c1fa568234a05bb48ddf22d666d97519601f680c40c37e6fe5a705c,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-FIXED-SECTOR-001,A,ANALYTIC CYLINDRICAL FIXED BODY SECTOR,Ti-6Al-4V,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Hot form and 5-axis trim,,,0.4661601028903279,105228.01419646227,1,10,AP242,controlled_part_definitions/DF8-R2-FIXED-SECTOR-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,35028,a1767cb2f34ea279982c96c13a0899a3ff964e04cc3b57a674c26849dd41c7d7,controlled_part_definitions/DF8-R2-FIXED-SECTOR-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,8720,cd7b4e576331cf39c406e89130f96c1aa2ca15580c5a85798f4173e3c59f49f6,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-FIXED-STOP-001,A,80 DEGREE DOWEL-LOCATED FIXED STOP,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Wire EDM and grind,,,0.0013980999999999998,180.39999999999998,1,6,AP242,controlled_part_definitions/DF8-R2-FIXED-STOP-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,17710,a88b335a3682a9f6b465effbda40310e8d33460fff07bd703629e145738bafc9,controlled_part_definitions/DF8-R2-FIXED-STOP-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,2548,1fb992e64b65fa68fda0a5b58692ea8801e8881c707284e9440340f62e560def,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-FULLFLOW-VALVE-001,A,DIRECT FULL-FLOW VALVE WITH BORED AXIAL AND RADIAL PORTS,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Swiss turn; cross-drill; lap,,,0.015129307169058515,1952.1686669752921,1,16,AP242,controlled_part_definitions/DF8-R2-FULLFLOW-VALVE-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,127352,a920d693f722407504fb99fdecd8fa70fb6580e8b228f9a4e5108ec6d395b018,controlled_part_definitions/DF8-R2-FULLFLOW-VALVE-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,63609,fa0c57315262b18625993a541d581d9463061082fa61b70b78e8a366c4172ae8,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-FWD-LONGERON-001,A,FORWARD PRIMARY LOAD-PATH LONGERON,Ti-6Al-4V,MAKE,STINGRAY custom,DRAWING_DERIVED,,,5-axis mill,,,0.01762401438607598,3978.3328185273094,1,8,AP242,controlled_part_definitions/DF8-R2-FWD-LONGERON-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,27476,2988cbc695168e673c2cbb453ff0e2bdf6818aa3d72219db15ef1064362b8f88,controlled_part_definitions/DF8-R2-FWD-LONGERON-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,6812,8d63d7696ae394fdfc488babaf5dae7f99dec91708d25cbde7ffec97c0b0c128,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-FWD-SHELL-001,A,FORWARD GRADE-9 TITANIUM SHELL WITH CONTROLLED WATER PORT,Ti-3Al-2.5V Grade 9,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Cold draw; laser port; finish hone,,,0.44953433628175915,100342.48577717837,1,22,AP242,controlled_part_definitions/DF8-R2-FWD-SHELL-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,112858,6f707457444343e79cc3c872cea80fd37bbaa9d697c163d9818ce01677e62ea2,controlled_part_definitions/DF8-R2-FWD-SHELL-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,40261,bedf891f5797f6583ea5c24c48b7deee9a9f0ac930fc61a573336b5c5b49bd00,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-GAS-MAIN-001,A,CONTINUOUS TERMINATED GAS MAIN,316 stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Seamless formed tube,,Exact supplier/fitting pressure rating remains provisional.,0.013001099651955856,1625.137456494482,1,24,AP242,controlled_part_definitions/DF8-R2-GAS-MAIN-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,77809,c36841acb9b1d7de6d20976b386cba2d9e592b0fea8833b3f3228032a5f03f64,controlled_part_definitions/DF8-R2-GAS-MAIN-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,26188,0bc3de47b919c17caf8ccbec379a564f03c6beee841131994f4c864d377d163f,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-GAS-MAIN-UNION-001,A,GAS MAIN DOUBLE-FERRULE BULKHEAD UNION,316 stainless steel,BUY,Qualified micro-fitting supplier TBD,PROVISIONAL — BLOCKS FINAL RELEASE,,,,,"Exact fitting, ferrule, seal, and rating unresolved.",0.00017477308250450738,21.846635313063423,2,8,AP242,controlled_part_definitions/DF8-R2-GAS-MAIN-UNION-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,19657,cece12d1c713f7bf66ad7b9417632367e7e368ac570053d46a1b6ac089e209d5,controlled_part_definitions/DF8-R2-GAS-MAIN-UNION-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,4128,ce87efe4539af2654411eb04958804e75cd5fda5168d473156a4626e2a81c720,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-HARNESS-BAND-1,A,X-6292 STRUCTURAL HARNESS CLOSED BAND 1,UHMWPE webbing,MAKE,Sturges X-6292 raw webbing / STINGRAY finished assembly,PROVISIONAL — BLOCKS FINAL RELEASE,,,"Cut, fold, stitch and proof load",,"Finished stitching, MBS and proof acceptance remain open.",,42834.73618575558,1,4,AP242,controlled_part_definitions/DF8-R2-HARNESS-BAND-1__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,11510,4f08c9539a4197123ed16fac4fac55f381e1454f8c454cdf20ae6fb66b4ca153,controlled_part_definitions/DF8-R2-HARNESS-BAND-1__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,2378,b8f0f9bf8670fc3d291aee55607323115a228983c4e6f0208933921d15434303,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-HARNESS-BAND-2,A,X-6292 STRUCTURAL HARNESS CLOSED BAND 2,UHMWPE webbing,MAKE,Sturges X-6292 raw webbing / STINGRAY finished assembly,PROVISIONAL — BLOCKS FINAL RELEASE,,,"Cut, fold, stitch and proof load",,"Finished stitching, MBS and proof acceptance remain open.",,43262.671653934056,1,64,AP242,controlled_part_definitions/DF8-R2-HARNESS-BAND-2__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,191013,6c404104d2cea1ce0bd695f709c2d1bff312de98098f848f04760d2e8e808386,controlled_part_definitions/DF8-R2-HARNESS-BAND-2__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,46262,4d67082a8d137a17101691b5152d94fa167a7402e76c43a347a4107f42ae987e,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-HARNESS-LEG-XN,A,X-6292 TERMINAL HARNESS LEG XN,UHMWPE webbing,MAKE,Sturges X-6292 raw webbing / STINGRAY finished assembly,PROVISIONAL — BLOCKS FINAL RELEASE,,,"Fold, stitch and proof load",,Finished stitch pattern and proof basis remain open.,,294.7001621988019,1,6,AP242,controlled_part_definitions/DF8-R2-HARNESS-LEG-XN__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,18812,2401c66bee7d8c76247d32dc1947efcf26b46dc6da35ed57cce7e87e7a53348d,controlled_part_definitions/DF8-R2-HARNESS-LEG-XN__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3746,e3d04a161670d7debdb97597832aea2fbfdb12db5e2845fc1e6cf4473f5e75a3,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-HARNESS-LEG-XP,A,X-6292 TERMINAL HARNESS LEG XP,UHMWPE webbing,MAKE,Sturges X-6292 raw webbing / STINGRAY finished assembly,PROVISIONAL — BLOCKS FINAL RELEASE,,,"Fold, stitch and proof load",,Finished stitch pattern and proof basis remain open.,,294.7001621988019,1,6,AP242,controlled_part_definitions/DF8-R2-HARNESS-LEG-XP__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,18793,ce5f7979370d3abe6aec6057e66a1312d2bae283c3da23b991f06d55a6fc7508,controlled_part_definitions/DF8-R2-HARNESS-LEG-XP__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3720,ad1a5ba78deac53260f3583534252cddeccef597d739211d89bd9473ea984394,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-HARNESS-LEG-YN,A,X-6292 TERMINAL HARNESS LEG YN,UHMWPE webbing,MAKE,Sturges X-6292 raw webbing / STINGRAY finished assembly,PROVISIONAL — BLOCKS FINAL RELEASE,,,"Fold, stitch and proof load",,Finished stitch pattern and proof basis remain open.,,294.7001621988017,1,6,AP242,controlled_part_definitions/DF8-R2-HARNESS-LEG-YN__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,18754,60a0151c0953a840fb81ad5e928f7bc806d24703c98dbc0b3018a5ec79a4d3fe,controlled_part_definitions/DF8-R2-HARNESS-LEG-YN__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,4107,3200458c3f0f6fcf6b258fcc4a62d0dc638022fd19f9ddda1f4ae5f00c2fdd02,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-HARNESS-LEG-YP,A,X-6292 TERMINAL HARNESS LEG YP,UHMWPE webbing,MAKE,Sturges X-6292 raw webbing / STINGRAY finished assembly,PROVISIONAL — BLOCKS FINAL RELEASE,,,"Fold, stitch and proof load",,Finished stitch pattern and proof basis remain open.,,294.7001621988017,1,6,AP242,controlled_part_definitions/DF8-R2-HARNESS-LEG-YP__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,18730,e99fa4ae60f100816d7505afa9cb1c68b0ab5bc4f08991cc634d63ac6b654f34,controlled_part_definitions/DF8-R2-HARNESS-LEG-YP__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,4074,5099d9384f569cbab523fcf56f654bf5a81331f65e3f9da4ad54a83e065284f7,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-LINK-E-RING-004,A,4 MM LINK-PIN EXTERNAL RETAINING RING,1.4310 stainless spring steel,BUY,Qualified retainer supplier TBD,PROVISIONAL — BLOCKS FINAL RELEASE,,,Stamped spring ring,,,4.345508650541629e-05,5.5356798096071715,1,8,AP242,controlled_part_definitions/DF8-R2-LINK-E-RING-004__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,26897,8ca3550ea2dd5d1039508a5b09e8c8eefec2c9e3707d004c02cb5fda02a5a7ca,controlled_part_definitions/DF8-R2-LINK-E-RING-004__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,7156,1e4732cf329de19cf2f81d50919b0f003c2893b7ba807f3e05e90d292144f163,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-LINK-PIN-004,A,4 MM FULL-SPAN LINK PIN WITH RETAINER GROOVE,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Swiss turn; H900; grind,,,0.001280137647106325,165.17905123952582,1,9,AP242,controlled_part_definitions/DF8-R2-LINK-PIN-004__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,19498,62e107e50dada6ef2ba63a2c52ea46ad5a909ad2e596d5a6cef2b28ead94ef03,controlled_part_definitions/DF8-R2-LINK-PIN-004__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,3955,e620d79a1249e0a220930a585d5a5353caaab0b0244d95427b3ac483099efb45,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-LOCK-DOG-001,A,CAPTIVE DEPLOYED LOCK DOG,17-4PH stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Wire EDM and lap,,,0.0003534,45.6,1,6,AP242,controlled_part_definitions/DF8-R2-LOCK-DOG-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,17668,0d5d1dc95bd14b8fdded12197787dce164ed987edebb2145dfc31c3a3d34991e,controlled_part_definitions/DF8-R2-LOCK-DOG-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,2514,0cba655ea5971c6b76fae731ef885a8db52ce7c1b7e3b9057293786bc09f9164,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-LOCK-SPRING-001,A,CAPTURED LOCK-DOG RETURN SPRING,1.4310 stainless spring steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Cold coil,,,0.00014296336234718605,18.211893292635168,3,5,AP242,controlled_part_definitions/DF8-R2-LOCK-SPRING-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,76876,ff3ae5561315974edf20be1ba8cd1a9916b792eba662e9ac7d11736878310177,controlled_part_definitions/DF8-R2-LOCK-SPRING-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,44789,fc7540042e3d79c48cbcb011d373b75b9480198bf05878cf8f7e87106949cfb5,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-NOSE-001,A,TUNGSTEN PENETRATOR NOSE,Tungsten heavy alloy,MAKE,STINGRAY custom,DRAWING_DERIVED,,,CNC turn and grind,,,2.21953217288829,130560.71605225236,1,3,AP242,controlled_part_definitions/DF8-R2-NOSE-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,7889,784c6ef8316721a29cbbe792d281150e0e42becca7771bd2359c879d29c6fb73,controlled_part_definitions/DF8-R2-NOSE-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,1269,621142dd1f9be73606762203a8cd3b881f67af4396ff035e6a8b1f1f5d98008f,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-PILOT-LINE-001,A,CONTINUOUS TERMINATED PILOT LINE,316 stainless steel,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Seamless formed tube,,Exact supplier/fitting pressure rating remains provisional.,0.008102512647408085,1012.8140809260105,1,24,AP242,controlled_part_definitions/DF8-R2-PILOT-LINE-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,77342,a10aba21ae13b17188066227439bc8fbb04f9296b198e3c475fb8484bbdcac01,controlled_part_definitions/DF8-R2-PILOT-LINE-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,26170,99840da2a1da328dcedcde3f77c8ade09982b7d8027a31b19554a7b44510d052,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-PILOT-LINE-UNION-001,A,PILOT LINE DOUBLE-FERRULE BULKHEAD UNION,316 stainless steel,BUY,Qualified micro-fitting supplier TBD,PROVISIONAL — BLOCKS FINAL RELEASE,,,,,"Exact fitting, ferrule, seal, and rating unresolved.",9.711291210776764e-05,12.139114013470955,2,8,AP242,controlled_part_definitions/DF8-R2-PILOT-LINE-UNION-001__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,19667,70284dfc4ca87bbb5d9d3a4211a51086115d11800e03b128effdb665da6661ba,controlled_part_definitions/DF8-R2-PILOT-LINE-UNION-001__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,4002,e7d1dcfafcc24981ddc59c79ab46ead4e3c33297065cd05306fece56a5a46be9,,,
CONTROLLED_PART_DEFINITION,DEPLOYED,DF8-R2-PIVOT-BUSH-008,A,8 MM PEEK-LINED PIVOT BUSHING,PEEK,MAKE,STINGRAY custom,DRAWING_DERIVED,,,Turn and press fit,,,8.808849871477256e-06,6.673371114755497,1,4,AP242,controlled_part_definitions/DF8-R2-PIVOT-BUSH-008__REV_A__STATE_DEPLOYED__LOCAL_AP242.step,11549,de3ba1884f37a973374b7a77a504e3353d75a5d70505a132799d5591c5680883,controlled_part_definitions/DF8-R2-PIVOT-BUSH-008__REV_A__STATE_DEPLOYED__LOCAL_OCCT.brep,2201,08a6fcc48e515c80609be1a48b6078c63fd3aceb365db8aeea34a076b8f3d636,,,
